id,follower_sent,followers,following,membership,mentioned,post,like,pinned
u3302806273,,2,2,2,7,144,0,0
u1043343001,0.6855000000000001,6,9,0,5,198,0,0
u133349457,-0.46336666666666665,3,2,0,11,219,0,0
u49007442,,1,3,0,0,57,0,1
u5761072,0.6369,1,3,1,0,78,0,1
u721688390886912000,,1,2,0,7,209,0,1
u220344964,-0.973,5,1,0,8,180,0,1
u19024584,-0.27145,2,2,0,0,200,0,0
u426166258,-0.014449999999999963,3,4,1,5,130,0,1
u20771519,-0.4302888888888889,12,3,7,0,195,0,0
u1373422261,,0,1,0,0,41,0,1
u4828272875,0.7624,5,2,0,1,153,0,1
u34196648,,0,2,1,2,267,0,1
u25095433,-0.10318333333333331,8,1,1,27,171,0,1
u44090607,,1,1,0,0,116,0,1
u18564887,-0.6599,1,1,1,1,180,0,0
u1276399597175427073,-0.1776333333333333,13,10,1,2,275,0,1
u957491828948791296,0.4204,4,1,1,20,156,0,1
u2502466327,-0.10161428571428573,18,4,5,14,200,0,1
u2269896685,0.6369,1,1,0,3,85,0,1
u1058643252641980417,-0.4989,2,2,0,2,198,0,0
u720605254652452865,-0.9619333333333332,4,1,0,16,68,0,0
u745888445076209664,0.17173333333333332,3,4,1,0,134,0,0
u14341194,-0.9807,6,2,2,2,242,0,0
u140496030,-0.9295333333333332,3,1,1,2,213,0,1
u276994619,-0.9637,1,1,0,31,185,0,0
u932393936,-0.3182,1,1,0,12,166,0,1
u84111950,-0.59705,7,1,1,4,71,0,0
u93509250,,0,3,2,3,72,0,0
u7770342,0.47603999999999996,7,2,16,0,56,0,0
u28767078,0.17285,5,4,0,2,318,0,0
u220017202,0.9358500000000001,4,2,0,167,296,0,1
u2397313924,-0.8879,1,1,0,1,81,0,0
u2186462401,,0,1,0,0,207,0,0
u2232041,-0.17178181818181817,13,2,7,16,153,0,0
u2731641886,0.0258,2,2,0,8,168,0,1
u281663422,,0,1,0,7,64,0,1
u792254042,0.14046999999999998,15,13,3,39,256,0,1
u92337831,,0,2,0,0,91,0,1
u880722356288802817,0.10854000000000001,11,9,0,63,86,0,1
u14962779,-0.41835000000000006,30,2,13,12,400,0,0
u4848301,-0.3015944444444445,24,5,11,20,302,0,1
u28131229,-0.5921600000000001,7,2,5,9,66,0,1
u2715228391,0.6229,1,1,0,0,94,0,1
u729324001089232900,,0,1,1,0,101,0,1
u478233418,,0,2,0,0,92,0,1
u48250444,0.36935000000000007,5,2,3,5,140,0,1
u295819009,0.03373333333333332,3,3,1,1,374,0,0
u309126590,0.016647826086956526,31,1,7,27,457,0,1
u52094248,0.9792,1,2,8,39,211,0,1
u609570013,-0.06438181818181819,13,5,3,7,95,0,0
u1274069242535698433,,0,1,0,0,47,0,0
u604507326,0.5984,1,1,0,5,125,0,0
u3074938702,-0.8534909090909092,13,15,0,67,244,0,1
u2467791,-0.11414326530612243,654,1,102,1778,1274,0,1
u709437204607705089,-0.15442727272727275,13,13,0,12,174,0,1
u21442370,-0.7159333333333334,6,3,4,0,51,0,0
u123935256,-0.9442,2,1,0,0,75,0,0
u34367582,-0.4116851851851852,37,2,3,67,431,0,0
u38842466,-0.44555,2,3,2,7,253,0,1
u785844472005455872,,0,2,0,0,94,0,1
u16685803,-0.33203333333333335,3,3,1,0,133,0,1
u1503279919,-0.27038000000000006,5,3,4,8,224,0,1
u1193503572,-0.33785,7,1,3,6,105,0,0
u32489102,,0,1,0,2,289,0,0
u18364654,0.8505,3,5,1,2,371,0,0
u17329659,-0.6948333333333334,7,2,0,16,160,0,0
u1104998930557923329,0.3803000000000001,3,2,0,2,377,0,1
u14336645,,2,2,5,0,113,0,1
u1394628330872348682,-0.006033333333333335,3,3,0,12,155,0,1
u37663082,0.0,1,1,1,0,168,0,0
u86956034,-0.1582277777777778,19,21,0,9,89,0,1
u244686411,,3,5,0,2,100,0,1
u48997292,-0.9996,1,2,0,0,70,0,0
u1037917070489526273,-0.9823,2,2,0,0,93,0,1
u1442535494101864449,,0,11,0,0,85,0,1
u1154915405649129472,0.46113333333333334,9,8,0,0,42,0,0
u26482400,-0.7126666666666667,3,2,0,0,281,0,1
u18590012,0.32889999999999997,14,1,1,17,115,0,0
u104952689,-0.26933999999999997,16,1,7,7,225,0,1
u28258330,-0.0549909090909091,28,2,11,9,106,0,0
u150799669,-0.45278,7,1,0,26,96,0,1
u254106528,,1,1,0,2,77,0,0
u226599854,-0.08965714285714287,15,20,0,9,323,0,0
u2451083718,0.6486,2,1,0,0,134,0,1
u865483975,,0,1,0,0,93,0,1
u20791161,,0,1,0,0,40,0,0
u14875084,-0.5324,4,2,7,0,134,0,0
u793999634,-0.7427,2,1,0,0,41,0,0
u327328717,-0.19965,2,2,1,1,139,0,0
u1453295680575922177,,0,1,0,0,282,0,0
u126969990,-0.97575,2,3,0,1,161,0,0
u1030085319234920448,-0.6614,1,1,0,9,176,0,1
u14971048,-0.16235,2,1,3,2,228,0,0
u945606416,-0.11425000000000002,3,3,2,1,131,0,1
u975387497055350784,,0,1,0,0,292,0,0
u6474292,-0.6361600000000001,6,6,3,0,84,0,1
u1025785361467887616,0.2794166666666667,6,5,0,2,167,0,1
u1131886156587577344,-0.10155000000000003,4,3,0,4,164,0,0
u4195908741,-0.39605,4,4,0,0,90,0,1
u1059273936,-0.5573421052631579,20,1,8,8,158,0,0
u75293774,-0.4317,4,1,10,2,413,0,1
u159891548,0.10316666666666663,6,1,2,5,109,0,0
u1057349818543194113,-0.41267499999999996,4,1,3,1,175,0,0
u371156031,-0.232575,4,3,2,7,103,0,1
u14394691,-0.6833333333333333,11,1,5,27,279,0,1
u91347423,-0.9989,2,1,0,50,233,0,1
u1438546365370544133,-0.44333333333333336,4,11,0,0,102,0,0
u162903585,-0.4299666666666666,4,1,0,0,203,0,1
u1463111,,0,1,1,2,374,0,0
u800190936491827204,,1,3,1,1,251,0,1
u870588602555748356,0.3869,2,1,0,0,259,0,0
u158062942,-0.16348333333333334,6,1,0,5,231,0,0
u507883437,-0.09945000000000002,12,11,1,28,214,0,1
u851943339679154181,0.8625,1,2,0,0,129,0,0
u118530377,-0.1366,2,3,5,3,233,0,0
u410237839,-0.31592857142857145,7,7,0,41,248,0,0
u206292387,-0.09799999999999998,5,2,2,1,91,0,0
u278206494,,1,1,0,0,240,0,1
u277882554,-0.40985,7,3,1,5,134,0,1
u1278692356980703233,-0.08662999999999997,17,13,1,16,60,0,1
u15046153,-0.15946666666666667,6,5,2,11,327,0,0
u14461150,0.49168,9,4,4,6,285,0,0
u1464732296,-0.3182,1,2,0,2,80,0,0
u2580548082,0.2702,3,14,0,0,122,0,1
u279775332,0.1779,1,1,2,1,273,0,1
u20073166,,0,1,4,0,133,0,0
u6858242,0.100775,11,3,4,36,379,0,1
u768948493,0.10257368421052632,37,6,15,58,399,0,1
u1475734592,-0.49995,2,1,5,1,52,0,0
u168113338,-0.4029,3,1,0,0,55,0,0
u886882542,0.2287,11,10,12,3,90,0,1
u14058046,0.020299999999999985,2,1,1,1,87,0,0
u1149341572414283776,,0,1,0,0,96,0,1
u72684950,0.26091666666666663,7,10,0,5,185,0,1
u225338707,-0.40318125,20,16,0,163,328,0,1
u265582167,0.26355000000000006,3,1,3,2,85,0,0
u48415072,-0.9441999999999999,2,2,1,6,55,0,0
u1654110102,-0.328475,5,4,0,166,221,0,1
u14699615,-0.039933333333333314,4,1,9,1,64,0,0
u38474832,-0.27365882352941173,20,23,2,12,391,0,1
u750531092,-0.1376,6,3,1,5,124,0,0
u371723043,,0,1,2,0,97,0,1
u1511491182,0.0,2,2,0,3,136,0,0
u1058883289,-0.8016,1,2,0,1,157,0,1
u875696059,-0.8883,2,3,7,4,344,0,1
u16892481,-0.2640821428571429,94,2,23,92,378,0,0
u866768016943480832,,0,2,0,0,240,0,0
u1530171613,-0.833525,5,2,4,9,50,0,1
u494933488,0.6109666666666667,3,3,1,18,197,0,1
u3216188229,0.12688000000000002,9,2,2,11,123,0,0
u1313590094935318536,,0,1,0,0,111,0,0
u2243508517,-0.96285,3,1,0,0,101,0,0
u85339539,,0,2,0,0,97,0,0
u4218076331,-0.9955,1,1,0,1,334,0,1
u283616655,0.1553846153846154,16,1,3,6,329,0,0
u1415971831,-0.6778600000000001,6,2,4,7,206,0,0
u2151538954,0.7695000000000001,2,1,2,2,97,0,1
u4203902294,,0,2,0,0,85,0,1
u102493981,,0,2,3,0,87,0,1
u1064887197713743875,0.12216249999999995,10,1,0,6,97,0,1
u3397004709,,0,1,4,0,201,0,1
u960468963007385601,0.9206,1,2,0,15,174,0,1
u540672851,0.11944000000000002,5,2,0,18,278,0,1
u702585281,0.009660000000000002,12,1,3,16,202,0,1
u47606115,0.09914999999999996,2,1,0,0,287,0,1
u1498533734,-0.45133333333333336,4,1,2,4,176,0,1
u1406777412684324864,-0.33038,8,11,2,1,163,0,1
u455866219,-0.4584,4,2,0,10,211,0,1
u1039985036,,0,4,0,1,187,0,1
u74186243,-0.12051666666666667,13,4,1,38,347,0,1
u2462155340,,1,1,0,1,176,0,0
u1176416027145621505,-0.7964,2,2,0,0,82,0,1
u1471928483098025989,-0.9987,1,27,0,0,282,0,0
u4876539628,0.4791,1,3,0,0,81,0,1
u1204880103764897795,0.4238,2,2,0,26,121,0,0
u16185413,-0.075075,6,1,1,15,146,0,0
u179571631,0.20245000000000002,10,1,3,9,230,0,1
u25819140,-0.079675,6,1,11,4,156,0,0
u580312540,-0.15487857142857142,22,4,10,72,192,0,1
u1426277727229808642,0.0,1,1,0,1,120,0,1
u16623443,-0.23707727272727272,36,5,21,52,95,0,1
u4212976035,-0.9239,4,1,1,0,228,0,0
u761262362900955137,-0.24886666666666668,3,1,2,2,120,0,1
u214216108,-0.4568,2,2,2,0,96,0,0
u22162815,-0.37705,3,1,3,2,147,0,0
u4137825268,-0.2969666666666666,3,5,0,2,362,0,0
u2979008907,0.17493541666666668,95,34,10,232,457,0,1
u557801070,,0,1,0,2,310,0,1
u23185764,-0.027673333333333335,16,12,0,43,253,0,1
u423890530,0.743,2,6,5,4,203,0,1
u5778702,0.01924999999999999,3,2,0,2,165,0,1
u570183100,-0.09513749999999999,12,5,0,24,293,0,1
u1440514909,0.5574,1,1,0,0,55,0,0
u1891501873,-0.7223,3,3,1,1,103,0,0
u6330492,0.25817777777777784,11,4,4,16,118,0,1
u4541428415,-0.765,5,1,0,2,167,0,1
u2794584335,-0.044325,10,6,0,3,246,0,1
u1479920904884789250,0.4956,1,2,0,0,40,0,0
u120107567,0.9977,1,2,1,6,151,0,1
u603940850,-0.7707,1,1,0,1,88,0,0
u1437023691586555966,-0.41426666666666667,9,9,0,14,372,0,0
u916078891,0.7906,1,2,0,0,81,0,0
u2951658478,,0,1,0,0,63,0,1
u912900908555653120,-0.3302,2,11,0,1,248,0,1
u788476254760669184,0.9822,1,1,0,2,189,0,1
u24851695,-0.20402499999999998,4,3,1,0,333,0,0
u333409806,0.05365454545454542,19,8,14,33,227,0,1
u140199927,-0.9727,1,1,1,7,212,0,0
u415494767,0.9848,2,1,1,1,103,0,1
u1257574106880335872,,0,1,0,0,82,0,1
u14291940,-0.35045,8,5,2,7,121,0,1
u168423969,,3,4,11,1,85,0,0
u58403285,,1,1,0,2,56,0,0
u1444378380267229185,,0,5,0,5,250,0,1
u1006547543000535040,0.06548000000000001,5,2,1,2,256,0,1
u270585770,-0.9982,2,1,1,3,121,0,1
u3654074669,,0,1,2,3,166,0,1
u2553151,-0.15815416666666665,32,1,8,20,256,0,1
u1247197065169567745,0.918,2,5,0,8,347,0,1
u191807697,-0.4428903225806452,40,2,16,506,409,0,1
u572208885,0.8636,1,2,1,1,159,0,0
u48644556,-0.4814333333333333,8,2,3,4,417,0,0
u1401962648128790531,-0.12985,5,5,0,3,346,0,0
u17876426,,0,1,1,0,171,0,0
u1288925430926307329,0.9421,1,1,2,3,205,0,0
u296367154,,0,2,0,0,105,0,0
u1231935088503459841,,1,3,0,1,120,0,0
u246323436,,0,1,0,2,81,0,1
u1463635989054869511,,0,5,0,0,46,0,0
u767285,-0.21312000000000003,15,4,9,14,126,0,0
u395873726,-0.6290444444444445,22,2,2,39,362,0,1
u492753749,-0.38535,4,2,6,3,132,0,0
u71847080,0.18460000000000001,6,1,1,6,146,0,1
u1127244748631216128,,0,1,1,0,109,0,1
u138885922,0.349875,9,7,6,12,137,0,1
u16908596,,1,1,2,0,55,0,0
u909170485635764225,,0,1,0,0,93,0,1
u3832,-0.31183333333333335,3,2,1,4,169,0,1
u47479695,0.9523,5,10,1,0,117,0,1
u1100505061057122304,0.1322125,25,3,11,27,327,0,0
u1205859741135708161,-0.9434,1,1,0,0,80,0,0
u726759308764020737,-0.7765,1,3,0,7,93,0,1
u283369674,-0.5228,1,1,5,1,133,0,1
u52944689,-0.51735,5,4,6,0,316,0,0
u21142146,,0,12,0,1,117,0,1
u899266530076131328,0.17362500000000003,7,14,0,11,58,0,1
u148034143,-0.35322,6,1,1,32,258,0,0
u1177122598968315904,,0,3,0,0,83,0,0
u485848786,-0.9952,2,1,0,12,127,0,0
u3172252311,0.4767,1,2,0,0,133,0,1
u754065759316353024,,0,1,0,0,271,0,1
u1338460273,0.0,2,1,0,2,206,0,1
u15699801,-0.18569230769230766,17,1,1,188,444,0,1
u288533666,-0.25547777777777775,17,19,8,5,144,0,1
u1345968356,,0,3,0,1,276,0,1
u52074458,0.3261,1,1,1,0,122,0,0
u22190185,-0.8283999999999999,11,2,3,9,63,0,0
u12802942,0.1829333333333333,4,1,0,13,164,0,0
u120184473,0.48503333333333326,3,1,0,3,56,0,1
u69809730,,0,1,0,1,281,0,0
u1646230885,-0.31262,14,1,5,11,198,0,1
u15840979,-0.6170533333333333,17,1,9,7,72,0,1
u64404436,,0,1,0,3,156,0,0
u925923095436775424,-0.1769,2,1,0,11,171,0,1
u744592927553249282,-0.02260000000000002,12,1,2,14,388,0,0
u1340711731774054400,-0.24059999999999998,2,1,0,1,109,0,1
u97132065,-0.03732499999999999,8,17,0,3,212,0,1
u2786463316,0.061121428571428556,26,4,12,4,129,0,0
u2207231340,-0.8611,2,3,0,4,82,0,0
u43489069,0.03461999999999998,15,7,6,10,421,0,1
u32820396,0.8483,2,3,0,3,215,0,1
u15182798,0.743,1,1,2,0,247,0,1
u1338591429518569474,,0,1,0,0,41,0,1
u985587297503596544,0.11434285714285715,18,15,3,14,357,0,1
u1241382102119190528,,0,1,0,0,93,0,0
u1326645300,-0.4314,3,1,1,0,76,0,1
u2298426193,-0.9517,3,5,0,1,142,0,1
u1004478861676040192,0.2894333333333334,4,3,0,49,202,0,0
u310909523,0.484,2,2,2,3,62,0,0
u134703380,,4,4,0,0,256,0,0
u48018389,,1,3,0,0,280,0,0
u2983205978,0.9831,2,3,2,0,63,0,0
u3300545339,-0.9829,1,2,0,2,86,0,0
u18426419,-0.5544636363636363,12,1,14,10,134,0,0
u326563809,-0.7885199999999999,7,2,2,8,57,0,0
u317284206,-0.1683,2,1,4,2,165,0,1
u246346708,-0.1591,3,2,5,1,57,0,1
u1353072759992053766,-0.8515,1,1,0,0,280,0,0
u2914657442,-0.529675,4,4,14,2,63,0,1
u18204430,-0.6358285714285714,15,3,11,16,337,0,1
u263743430,,0,1,0,6,170,0,1
u3435514006,,0,1,3,1,111,0,1
u1178354436151939072,-0.28405555555555556,10,8,0,3,144,0,1
u159108439,,2,1,2,5,270,0,1
u29741914,-0.22406000000000006,6,6,1,0,94,0,0
u133515895,-0.7411,3,2,1,1,120,0,0
u829476571639578625,,0,1,1,1,72,0,0
u398314184,-0.9913,2,3,0,0,90,0,1
u21983800,-0.03775,7,4,0,4,281,0,0
u848112818373132289,-0.9517,2,2,0,0,88,0,0
u1256295924097310721,-0.94744,5,1,0,40,105,0,1
u371374068,0.5375,1,1,0,1,75,0,1
u1334154670017753090,0.0,3,3,0,2,104,0,1
u15335778,-0.22555999999999998,7,2,8,26,302,0,0
u3305556909,0.0,1,1,0,1,167,0,0
u16864971,-0.8877,4,1,3,45,254,0,1
u3745592298,0.48038,5,1,0,0,92,0,0
u225565918,,0,2,0,4,323,0,0
u1225047720651624448,,0,1,0,0,96,0,1
u63224952,-0.9944,1,1,0,0,240,0,1
u342796524,-0.488225,6,4,0,7,284,0,1
u67688606,-0.8555,2,1,2,31,235,0,0
u1293425316065611777,0.975,1,3,0,0,123,0,0
u3074149648,0.4404,1,1,0,5,127,0,0
u124512975,-0.6494,1,2,0,2,201,0,1
u1183745466250477569,-0.4926,2,2,0,3,232,0,1
u1392947253287997452,-0.7493,1,2,0,1,164,0,1
u148342320,0.01319999999999999,19,1,2,56,71,0,0
u132340954,-0.09307499999999999,5,7,3,1,207,0,1
u49835260,-0.8271,2,4,3,5,139,0,1
u1249144876333248515,-0.1278,2,12,0,0,135,0,1
u3257063269,,1,2,1,0,140,0,0
u1407078555947876358,,0,1,0,0,89,0,1
u1100799551252979713,-0.9994,1,1,0,3,123,0,1
u1095254569578348544,0.180925,5,1,3,8,366,0,1
u757493800830963712,,0,1,0,0,70,0,1
u1291870554568495111,-0.2833,2,2,0,0,41,0,1
u14486811,-0.3692333333333333,7,2,13,5,278,0,1
u16706236,-0.48765000000000003,6,1,4,8,126,0,1
u1068856372383629312,-0.09104000000000002,11,1,5,3,287,0,1
u26225949,0.0,3,1,1,3,357,0,0
u34983319,-0.27233333333333337,4,4,4,1,277,0,0
u1180938381653614592,,0,2,1,0,106,0,1
u36897335,0.8442,2,1,0,0,97,0,0
u2245452953,-0.24093333333333333,4,3,0,0,107,0,0
u15300464,,1,8,2,0,123,0,0
u2362407013,,0,1,0,0,57,0,0
u738112353267486720,,0,1,0,11,324,0,0
u14585767,-0.9987,2,3,0,1,133,0,0
u15986949,-0.22048888888888885,12,3,0,41,194,0,1
u1107958435264503809,-0.05435000000000001,3,4,0,8,188,0,0
u755946560794558464,0.30355,4,2,5,10,186,0,0
u1228213840283721728,0.0,1,2,0,0,238,0,0
u1337830795,-0.5388,1,1,0,0,91,0,0
u110366561,,0,2,1,0,49,0,0
u229591314,0.5488999999999999,2,2,1,4,354,0,1
u1124336277086720001,-0.11389166666666665,18,1,4,2,103,0,1
u2833177377,0.1207,6,1,5,3,150,0,1
u43772739,0.5423,2,2,0,1,140,0,0
u2218047925,0.51845,2,2,2,2,223,0,1
u560022313,-0.16462500000000005,6,9,0,2,359,0,0
u32584728,-0.3864666666666667,5,1,10,0,205,0,1
u1086397159480676352,-0.96825,2,2,0,2,212,0,0
u1070045767,-0.7579,5,7,1,11,88,0,1
u16242432,,0,2,3,1,172,0,1
u1118300544202711041,-0.81775,4,4,2,11,185,0,0
u1198150846208446464,0.3806,2,2,0,0,125,0,0
u800463336630403072,-0.545225,4,1,2,11,175,0,1
u82371671,-0.005679999999999996,6,7,0,0,241,0,0
u1443873189352906752,,0,4,0,0,83,0,0
u1285132818046226432,,1,3,0,0,53,0,1
u115216342,0.7717,2,2,2,1,96,0,1
u133769431,-0.29688000000000003,13,17,7,11,722,0,1
u2955927927,,0,1,0,0,238,0,0
u3331049103,0.0,1,1,1,5,357,0,1
u763505764686295043,-0.37229999999999996,4,4,1,5,117,0,1
u1139181656483532802,,0,1,0,6,114,0,0
u1192154646418251776,,0,1,0,0,91,0,0
u22032403,0.40702499999999997,6,4,2,8,342,0,1
u18044851,-0.49995,3,1,2,0,148,0,1
u115086169,,0,1,1,0,167,0,1
u957822758465032193,,0,11,0,5,161,0,0
u1019928958928764930,-0.9784,2,1,0,1,161,0,1
u454522814,,0,1,0,0,99,0,1
u22514438,,0,2,0,0,179,0,1
u179235678,-0.6082142857142857,37,46,3,1,274,0,0
u197390887,,0,1,1,1,208,0,1
u35712385,-0.12995,3,1,3,24,348,0,0
u3092944880,0.0131,2,1,0,2,246,0,0
u852662225370304514,,0,1,0,0,97,0,0
u3081982205,-0.051899999999999995,41,11,14,34,295,0,1
u1295189100560035840,-0.8283,1,1,1,0,147,0,1
u14859899,-0.4989,3,2,1,5,161,0,1
u1065190608,0.123,6,5,1,8,193,0,0
u838038358819540994,,1,1,0,2,144,0,1
u1165536446419296257,-0.5469666666666667,6,1,1,16,154,0,1
u1090566702,-0.6507142857142857,15,4,6,6,107,0,0
u195246861,0.07126000000000003,8,2,4,4,345,0,1
u225189494,-0.048699999999999966,4,4,1,2,315,0,1
u987746931056304128,,0,1,0,0,95,0,0
u6628702,-0.7859,1,2,0,8,162,0,1
u934086583,-0.4588,2,2,1,1,256,0,1
u15776713,-0.3866866666666667,19,1,5,20,311,0,1
u743368342048669698,-0.662975,4,5,16,0,82,0,1
u333500366,,0,2,4,0,100,0,1
u28138103,0.6562,1,1,0,6,204,0,1
u2530788738,0.031149999999999994,40,24,5,54,291,0,1
u431421505,-0.14227142857142855,8,1,5,9,250,0,1
u827990874265001984,,0,3,1,0,63,0,0
u408993197,,1,3,0,4,241,0,0
u238739076,,2,2,2,1,56,0,0
u634985516,,0,3,0,0,40,0,0
u1101210154748559360,0.1366,2,1,4,0,74,0,1
u178973012,0.039350000000000024,4,3,9,1,244,0,1
u2291628254,-0.34668,5,2,1,4,67,0,1
u16188864,0.07045555555555556,12,5,4,25,289,0,1
u3356481809,-0.9988,1,3,4,1,93,0,0
u393867458,0.2313571428571429,49,19,6,62,365,0,0
u3329348368,,0,3,0,0,240,0,0
u702309206,0.3595,1,1,1,0,248,0,0
u1635551005,,0,1,0,0,243,0,1
u1010810106,-0.2997,3,6,6,13,146,0,1
u3321353271,-0.12460000000000002,13,8,9,15,100,0,0
u434020661,-0.5562,3,2,2,6,174,0,1
u905100566166216704,0.06609999999999998,12,13,1,0,64,0,1
u2270446934,0.3105625,8,1,0,25,159,0,0
u1480307557101346817,,0,4,0,0,44,0,0
u2498972720,0.5984,1,4,0,1,81,0,0
u35352270,-0.2065,5,1,1,55,497,0,0
u1027254340636106752,-0.52585,5,1,4,3,87,0,0
u387299375,-0.026612499999999983,8,9,1,4,110,0,1
u1458239266585186317,,0,1,0,0,200,0,0
u136153151,-0.61565,3,1,0,10,128,0,1
u754115933963030528,0.3219285714285714,10,3,3,64,97,0,0
u1033338224113053696,,0,1,0,0,90,0,1
u700825817358712833,-0.014781249999999996,20,21,3,37,469,0,1
u17954631,,0,3,0,0,128,0,0
u42949769,-0.66475,3,1,0,1,290,0,1
u62499092,0.3557222222222223,19,2,5,32,108,0,0
u734771575384346625,-0.041200000000000014,2,1,0,1,120,0,1
u101002059,-0.09882142857142855,19,1,11,23,327,0,1
u2591711684,0.7627,11,23,0,5,268,0,0
u1093337651048894464,,0,1,0,1,131,0,1
u1096958247557361669,-0.9984500000000001,2,2,0,0,137,0,1
u157603165,,1,1,0,1,123,0,0
u1020971456556163072,0.0012500000000000289,2,2,0,0,243,0,1
u389841834,-0.6553666666666667,3,7,0,0,250,0,0
u1399656494329647106,,0,4,1,2,55,0,0
u1133647327586017280,,0,1,1,3,146,0,1
u1245261527877332993,-0.9963,2,2,0,11,91,0,0
u1390792260552364032,-0.04031428571428573,9,5,0,0,201,0,1
u1240238418564714497,-0.2229142857142857,10,8,0,1,122,0,1
u39294154,-0.9067,1,1,1,1,121,0,1
u9551792,0.17020909090909092,26,11,10,10,293,0,1
u4753640575,0.8065,1,4,0,2,65,0,1
u3305845839,,2,3,3,0,105,0,0
u20789740,-0.8398,2,2,8,0,49,0,1
u132344326,-0.0258,1,1,3,0,64,0,0
u862387139551559680,,2,2,1,5,120,0,0
u37422290,-0.05127499999999999,4,2,1,10,184,0,1
u1217922136343490576,-0.5032923076923077,15,17,2,51,399,0,1
u725175240066736129,,0,1,0,0,96,0,1
u2577467359,-0.03590000000000001,7,2,3,19,174,0,0
u138830247,-0.18016666666666667,6,8,3,7,242,0,1
u137298309,,0,1,2,6,108,0,0
u14875229,0.21705,5,4,0,5,122,0,1
u787841943128637440,,0,2,0,2,155,0,1
u221871801,-0.30465,3,1,2,6,113,0,0
u229623319,-0.09806176470588235,65,2,15,157,387,0,1
u115710058,-0.31897924528301885,83,2,12,81,378,0,1
u147753015,,0,2,0,5,103,0,1
u329782236,0.5097714285714285,7,1,3,12,161,0,1
u16804902,-0.98635,2,1,2,0,84,0,1
u73120679,-0.93625,2,2,0,2,82,0,0
u263218394,-0.020600000000000025,6,6,3,5,58,0,1
u747375639708180480,-0.06167500000000001,8,9,0,24,177,0,1
u20543271,,0,2,1,0,90,0,0
u1329439093034524677,-0.49292499999999995,4,4,0,7,327,0,0
u1087001024089464833,0.29631666666666673,9,7,2,3,168,0,1
u329838136,-0.32061666666666666,9,1,7,9,157,0,1
u471143047,-0.148,9,2,13,166,280,0,1
u104458505,-0.9913,1,1,0,0,86,0,0
u967001837479002112,0.51915,4,6,0,1,79,0,0
u24029979,0.2732,4,2,1,45,323,0,0
u4534461314,,0,3,2,0,288,0,1
u780252197003137028,,0,5,0,0,111,0,1
u885088352386637824,0.1664,1,3,0,1,151,0,1
u527029305,0.9329,1,2,0,0,84,0,1
u736997911544926209,0.8137,2,1,1,16,174,0,1
u804524251688607745,,1,3,2,0,121,0,0
u1433289294974619649,-0.47015,4,7,0,27,225,0,0
u739293,0.15960000000000002,11,6,13,10,133,0,0
u1149355281123553285,,1,2,0,1,121,0,0
u1136370895079895041,-0.9971,2,1,5,2,62,0,1
u716009929,-0.21250000000000002,2,4,0,2,173,0,1
u1293122113054924800,,0,4,0,0,42,0,0
u1407312663693205513,0.5039,2,2,0,3,131,0,0
u83483361,-0.46182857142857137,8,2,3,33,171,0,1
u2502662412,0.8422,1,2,0,11,92,0,0
u821016767203901440,,0,1,0,5,164,0,0
u915865389418065920,-0.41683333333333333,3,3,1,2,336,0,0
u2200292425,-0.13457142857142854,11,1,3,3,177,0,1
u20110434,,0,1,0,2,257,0,0
u342431947,,0,1,1,0,130,0,1
u16912124,-0.29712307692307693,33,1,8,62,456,0,0
u2296092367,-0.006099999999999994,4,3,0,3,135,0,0
u360732250,0.18383636363636366,11,7,0,6,124,0,0
u1057029255362531330,-0.44199,11,4,5,23,277,0,1
u2336915086,-0.22583333333333336,25,3,5,77,299,0,1
u202191697,0.1919,4,4,0,3,162,0,1
u1425149531629531136,,2,1,0,1,285,0,1
u722058271708876800,0.20376666666666665,12,14,1,0,46,0,1
u535358009,,0,1,3,0,65,0,0
u2946893125,,2,2,2,3,262,0,1
u603256728,,1,8,0,0,89,0,1
u19481929,0.5984,1,2,0,25,160,0,0
u1222782174564216838,,0,1,0,0,40,0,0
u1066004143502970881,,2,1,1,6,172,0,1
u569526862,,0,2,0,0,97,0,0
u700937781267156992,,0,1,0,1,50,0,0
u25766870,0.049250000000000016,4,5,0,1,78,0,1
u956798546,-0.10960000000000003,4,2,0,0,242,0,0
u1059879763974766593,-0.03001249999999999,10,2,1,59,287,0,1
u35746950,-0.7351,3,11,3,0,241,0,0
u416327227,0.4003,1,1,0,5,125,0,1
u470489295,-0.27153749999999993,15,14,5,18,427,0,1
u16148602,-0.11733750000000001,8,2,3,0,152,0,0
u300861009,,0,5,1,0,236,0,0
u18646108,-0.22475769230769232,44,1,13,33,451,0,0
u1149415884428988416,-0.23290000000000002,6,1,0,11,112,0,1
u18815507,-0.12979677419354835,83,3,15,54,285,0,0
u86283081,-0.7717,1,1,1,0,112,0,1
u38859818,0.3036,1,1,0,1,136,0,0
u22922045,,4,1,4,1,133,0,1
u286094097,-0.2481,11,2,2,9,186,0,0
u1427330476444897284,-0.36588750000000003,8,11,0,2,190,0,0
u588562413,,0,4,0,0,51,0,0
u922437421,-0.9894,1,1,3,14,172,0,1
u15716911,,0,1,0,2,276,0,0
u825480130487209984,-0.9997,1,2,0,2,124,0,1
u2574072036,-0.199025,77,1,18,191,385,0,1
u139837687,,0,2,0,1,172,0,0
u3293406121,-0.5673,35,1,2,60,284,0,1
u3890842401,-0.48446666666666666,5,5,6,15,168,0,0
